http://news.sohu.com/20120612/n345428229.shtml,公安机关销毁１０余万非法枪支　跨国武器走私渐起,中广网唐山６月１２日消息（记者汤一亮　庄胜春）据中国之声《新闻晚高峰》报道，今天（１２日）上午，公安机关２０１２年缉枪制爆专项行动“统一销毁非法枪爆物品活动”在河北唐山正式启动，１０万余只非法枪支、２５０余吨炸药在全国１５０个城市被统一销毁。黄明：现在我宣布，全国缉枪制爆统一销毁行动开始！随着公安部副部长黄明一声令下，大量仿制式枪以及猎枪、火药枪、气枪在河北唐山钢铁厂被投入炼钢炉。与此同时，在全国各省区市１５０个城市，破案追缴和群众主动上缴的１０万余支非法枪支被集中销毁，在全国各指定场所，２５０余吨炸药被分别销毁。公安部治安局局长刘绍武介绍，这次销毁的非法枪支来源于三个方面。刘绍武：打击破案包括涉黑、涉恶的团伙犯罪、毒品犯罪，还有从境外非法走私的枪支爆炸物。在销毁现场，记者看到了被追缴和上缴的各式各样的枪支。刘绍武：也包括制式枪，有的是军用枪、仿制的制式抢，还有猎枪、私制的火药枪等等。按照我国的枪支管理法，这些都是严厉禁止个人非法持有的。中国是世界上持枪犯罪的犯罪率最低的国家之一。中美联手破获特大跨国走私武器弹药案近日，中美执法部门联手成功破获特大跨国走私武器弹药案，在中国抓获犯罪嫌疑人２３名，缴获各类枪支９３支、子弹５万余发及大量枪支配件。在美国抓获犯罪嫌疑人３名，缴获各类枪支１２支。这是公安部与美国移民海关执法局通过联合调查方式侦破重大跨国案件的又一成功案例。２０１１年８月２５日，上海浦东国际机场海关在对美国纽约发往浙江台州，申报品名为扩音器（音箱）的快件进行查验时，发现货物内藏有手枪９支，枪支配件９件，长枪部件７件。经检验，这些都是具有杀伤力的制式枪支及其配件。这引起了公安部和海关总署的高度重视。公安部刑侦局局长刘安成：因为是从海关进口的货物中检查出来夹带，说明来源地是境外，或是说国外，这应该是一起特大跨国走私武器弹药的案件。上海市公安局和上海海关缉私局成立联合专案组，迅速开展案件侦查。专案组于８月２６日在浙江台州ＵＰＳ取件处将犯罪嫌疑人王挺（男，３２岁，台州市人）抓获。王挺交代，他通过一境外网站上认识了上家林志富，２００９年１１月以来，林志富长期居住美国，他通过互联网组建了一个走私、贩卖、私藏枪支弹药的群体，通过网络在国内寻找枪支弹药买家，并通过美国ＵＰＳ联邦速递公司将枪支弹药从纽约快递给多名类似王挺的中间人，再通过中间人发送给国内买家。此案中，犯罪分子依托虚拟网络进行犯罪交易，隐蔽性强，涉案人员使用的身份、地址、联系方式都是虚构的，侦查难度很大。刘安成说，此案体现了是新型犯罪，特别是现代犯罪的新特点。刘安成：他不受距离的限制、经常是跨国跨境，甚至是跨一个、数个、甚至数十个国家。这种犯罪手法的改变和新型犯罪的特点，要求我们各国警方充分合作。作者：汤一亮　庄胜春</content>
http://biz.cn.yahoo.com/ypen/20120605/1091552.html,信贷资产证券化重启　众银行抢５００亿额度,
http://biz.cn.yahoo.com/ypen/20120614/1111534.html,华泰柏瑞打造坑人利器　百亿ＥＴＦ造就期现双杀,
http://biz.cn.yahoo.com/ypen/20120607/1095439.html,荣信股份高管狂减　中邮和嘉实重仓踩雷,
http://biz.cn.yahoo.com/ypen/20120608/1098300.html,叶檀：央行降息是倒逼的结果,
http://biz.cn.yahoo.com/ypen/20120608/1099768.html,陈文辉：偿付能力监管体系需与时俱进,
http://biz.cn.yahoo.com/ypen/20120608/1098516.html,学者争论降息对楼市影响　马光远称楼市将反弹,
http://biz.cn.yahoo.com/ypen/20120611/1104246.html,蒲长城：去年重新审核并淘汰４０％乳制品企业,
http://biz.cn.yahoo.com/ypen/20120604/1087264.html,５月数据或令调控再出手　非对称降息预期升温,
http://biz.cn.yahoo.com/ypen/20120611/1103307.html,新股申报脚步放缓　上周新增３家拟上市公司,
http://biz.cn.yahoo.com/ypen/20120607/1096130.html,美国大豆出口六成进入中国,
http://biz.cn.yahoo.com/ypen/20120611/1102742.html,东方基金庞飒：习惯逆向投资,
http://biz.cn.yahoo.com/newspic/biz/2103/5/</url>,食品添加剂　你了解多少？,
http://biz.cn.yahoo.com/ypen/20120604/1089168.html,多地楼市密集微调　民众担忧市场反弹,
http://biz.cn.yahoo.com/newspic/biz/1451/16/,曝光朝鲜官员的隐秘特供商店　真令人失望,
http://biz.cn.yahoo.com/ypen/20120614/1112512_1.html,农行２万存款变保单　退回须赔违约金逾６千元,
http://biz.cn.yahoo.com/ypen/20120601/1083714_1.html,第五个国家级新区有望落户大连　１０股最大赢家,
http://biz.cn.yahoo.com/ypen/20120605/1090093.html,理财从儿童做起　６招教您的孩子学习理财,
http://biz.cn.yahoo.com/ypen/20120608/1099577.html,房贷利率走低经济回暖　纽约华人再掀购房热,
http://biz.cn.yahoo.com/newspic/biz/2103/13/,食品添加剂　你了解多少？,
http://biz.cn.yahoo.com/ypen/20120613/1109404.html,烟台食品安全新规：种植环节出问题农业部门负责,
http://biz.cn.yahoo.com/ypen/20120601/1082830.html,大连有望设立第五个国家级新区　带动东北振兴,
http://biz.cn.yahoo.com/newspic/biz/7537/</url>,“韩影宫”集体关门　六千多会员被“套”（,
http://biz.cn.yahoo.com/ypen/20120613/1110190.html,银行开打存款争夺战　三年定存利率竟相差３．５％,
http://biz.cn.yahoo.com/ypen/20120604/1089271.html,许小年：民营企业家与制度的摩擦将长期存在,
http://biz.cn.yahoo.com/ypen/20120615/1114448.html,证券业协会六招遏制ＩＰＯ人情报价,
http://biz.cn.yahoo.com/ypen/20120610/1101723.html,可乐瓶里有根管　身价能翻千倍,
http://biz.cn.yahoo.com/ypen/20120612/1105313.html,监管部门开绿灯小产权房疯长　涉及群众一万余人,
http://biz.cn.yahoo.com/ypen/20120610/1101440.html,李大霄：政策利好不断累积　股市将向好无须悲观,
http://biz.cn.yahoo.com/newspic/biz/4857/97/</url>,官员赌博称陪女同事度更年期　看尽中国为官不仁,
http://biz.cn.yahoo.com/ypen/20120610/1102044.html,日本森永召回约３２万盒奶制品　包括立顿奶茶等,
http://club.news.sohu.com/r-help-976192-14316-27647-rl,·搜狐社区用户请确认您发表的言论符合,
http://club.news.sohu.com/r-zz0209-401940-0-3-9.html,剩余可输入字符数：４０００,
http://news.cn.yahoo.com/ypen/20120612/1105628.html,中美联手破获跨国走私武器案　主犯系美国士兵,
http://news.cn.yahoo.com/newspic/news/7819/2/?overvi,中国员工何时成了外企老板的出气筒？,
http://news.cn.yahoo.com/ypen/20120602/1086085.html,苏贞昌：若执政者一意孤行　民进党将强烈反应,
http://news.cn.yahoo.com/ypen/20120607/1095072.html?1,妇女色诱八旬老头　３名壮汉扮警察抓嫖敲诈钱财,
http://news.cn.yahoo.com/ypen/20120609/1100214.html,加拿大西部发生石油管道泄漏　距市区月１００公里,
http://news.cn.yahoo.com/newspic/news/3233/4/?overvi,印度民众观测日环食,
http://news.cn.yahoo.com/newspic/news/7224/2/,脱衣舞“疯狂”农村夏夜让人汗颜,
http://news.cn.yahoo.com/newspic/news/24978/1/,广西都安：暴雨袭击万人受灾（,
http://news.cn.yahoo.com/ypen/20120601/1083918.html,山东曲阜孔林附近女子被斩首续：系凶手女友,
http://news.cn.yahoo.com/newspic/news/9731/,重庆一男子连杀３人刺伤１民警后被围殴致死,
http://news.cn.yahoo.com/ypen/20120605/1089925.html,我国拟修改安全生产法　企业存隐患可被断水断电,
http://news.cn.yahoo.com/ypen/20120601/1084789.html,药监局：６月底前完成城区餐饮单位量化分级管理,
http://news.cn.yahoo.com/newspic/news/19921/1/,官员情妇两次流产遭抛弃　曝光官员淫秽短信,
http://news.cn.yahoo.com/newspic/news/6922/32/?auto==10,全国掀起扫黄风暴　涉黄场所天上落人间,
http://news.cn.yahoo.com/newspic/society/2994/1/,广东８４岁书法家欲变性　系佛山处级离休干部（,
http://news.cn.yahoo.com/ypen/20120531/1082314.html,联合国秘书长敦促叙利亚政府履行安南和平计划,
http://news.cn.yahoo.com/ypen/20120531/1082438.html?15,武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,
http://news.cn.yahoo.com/newspic/news/23261/,女大学生夜行遇劫　遭割喉身亡（,
http://news.cn.yahoo.com/newspic/news/17917/3/<,俄总统竞选“梅普”或许换位,
http://news.cn.yahoo.com/newspic/news/24888/,朝鲜员工迁新居　金正恩送彩电（,
http://news.cn.yahoo.com/newspic/news/18357/?auto=tr,北京宝马女挤翻本田撞飞路人　受审迟到庭上轻笑,
http://news.cn.yahoo.com/newspic/news/15913/15/?autoe=5,四川美院女生遭前男友发艳照报复,
http://news.cn.yahoo.com/newspic/news_newspic_articl=16551,四川渠江因暴雨突发洪水　８０余万民众受灾,
http://news.cn.yahoo.com/ypen/20120607/1096822.html<,叙粮价大涨百万人需援助　海外人士资助反对派,
http://news.cn.yahoo.com/ypen/20120607/1097134.html<,河南漯河省级文保旁建高楼　百年老房随时会坍塌,
http://news.cn.yahoo.com/ypen/20120604/1087878.html<,多伦多枪击案似为寻仇　目击者回忆＂恐怖＂现场,
http://news.cn.yahoo.com/newspic/6900/1/</url>,广西南宁整治６家涉黄场所　嫖客自抽耳光,
http://news.cn.yahoo.com/newspic/news/25015/</url>,走近霓虹灯下的俄罗斯女孩　梦醉迷离（,
http://news.cn.yahoo.com/newspic/news/4119/12/?overvl>,盘点全球空姐的秘闻,
http://news.cn.yahoo.com/newspic/news/9885/22/?overvl>,选秀“脱光门”女主角被人肉,
http://news.cn.yahoo.com/ypen/20120607/1097286.html<,考古学家挖到莎士比亚剧院遗址　建造于红灯区,
http://news.cn.yahoo.com/newspic/news/10084/66/</url,盘点中国特色的雷人标语,
http://news.cn.yahoo.com/newspic/news/23980/1/</url>,菲媒称中国禁止其渔民赴黄岩岛捕鱼（,
http://news.cn.yahoo.com/newspic/news/17793/30/?autoe=5</url>,他们靠什么上位走红？,
http://news.cn.yahoo.com/ypen/20120614/1111594.html<,酒泉基地安装红外防侵入装置　装甲车巡逻,
http://news.cn.yahoo.com/ypen/20120614/1110629.html?_15</url>,干爹干女儿偷情十年　私奔不成相约服药割腕,
http://news.cn.yahoo.com/newspic/news/18316/14/?autoe=5</url>,那些匪夷所思的意外,
http://news.cn.yahoo.com/ypen/20120607/1096227.html?8_15</url>,香港女收银员被拍胸及被称“大波莲”获赔８万,
http://news.cn.yahoo.com/newspic/news/17017/15/?overrl>,ｈｏｌｄ不住命运的中国人,
http://news.cn.yahoo.com/ypen/20120613/1109684.html<,江西遂川系列“捡钱分钱”诈骗案被警方破获,
http://news.cn.yahoo.com/newspic/news/17760/4/</url>,陕西西安市灞桥区发生山体滑塌事故,
http://news.cn.yahoo.com/newspic/news/10330/37/?overrl>,最新朝鲜生活照　有辛酸也有快乐,
http://news.cn.yahoo.com/ypen/20120605/1090617.html<,日本石垣市为“后期管理”钓鱼岛募捐　被指敛财,
http://news.cn.yahoo.com/newspic/news/1397/4/?overvi>,上海山寨版五角大楼,
http://news.cn.yahoo.com/ypen/20120601/1084381.html<,工业盐造酱油事件追踪：海天起诉威极商标侵权,
http://news.cn.yahoo.com/newspic/society/1996/1/</ur,情人节当晚北京道路拥堵,
http://news.cn.yahoo.com/newspic/news/13494/12/</url,留学录取率最高的１５所美国名校,
http://news.cn.yahoo.com/newspic/news/10870/3/</url>,探访非洲地狱般沙漠：火山毒气硫磺湖泊俱全,
http://news.cn.yahoo.com/newspic/news/24959/</url>,非洲藉妓女裸身揽客（,
http://news.cn.yahoo.com/newspic/news/20945/4/?auto==5</url>,尼日利亚北部连环爆炸　数百人死亡,
http://news.cn.yahoo.com/ypen/20120605/1092255.html<,梁晓声：文化不能使老百姓变傻,
http://news.cn.yahoo.com/newspic/news/13792/6/?overvl>,清华大学师生表演大型团体操　迎接百年校庆,
http://news.cn.yahoo.com/newspic/news/17781/?f=E454_,盘点美国宇航局发布的浩瀚宇宙星空精彩图片,
http://news.cn.yahoo.com/ypen/20120603/1087001.html<,黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,
http://news.cn.yahoo.com/newspic/6345/16/</url>,全球最具争议道德底线,
http://news.cn.yahoo.com/ypen/20120605/1091409.html<,背景资料：印度概况,
http://news.cn.yahoo.com/newspic/news/3500/?overview,郑州火车站新出站口遭“冷落”,
http://news.cn.yahoo.com/ypen/20120614/1112529.html<,邯郸现食人鳄：盘点盲目放生导致的悲剧,
http://news.cn.yahoo.com/newspic/news/20882/3/</url>,京广线Ｄ６１５次动车突发故障停车,
http://news.cn.yahoo.com/ypen/20120613/1109497.html<,首起电视剧植入广告虚假宣传案一审宣判,
http://news.cn.yahoo.com/ypen/20120607/1095870.html???????????????????????????????</url>,中国渔政船正常巡航钓鱼岛遭日方“警告”,
http://news.cn.yahoo.com/ypen/20120604/1088911.html<,日本首相野田组建新一届内阁　更换５名内阁大臣,
http://news.cn.yahoo.com/ypen/20120614/1112553.html<,泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,
http://news.cn.yahoo.com/newspic/news_newspic_articl=13761</url>,胆小勿入！揭秘世界上最美悬崖,
http://news.cn.yahoo.com/ypen/20120602/1086042.html<,新疆地震局：乌恰近期发生更大地震可能性不大,
http://news.cn.yahoo.com/newspic/news/24250/1/</url>,英国举行女王登基６０周年庆典阅兵（,
http://news.cn.yahoo.com/ypen/20120606/1094873.html<,重庆一库房危化品泄漏　上百人紧急转移（图）,
http://news.cn.yahoo.com/newspic/news/10330/6/</url>,最新朝鲜生活照　有辛酸也有快乐,
http://news.cn.yahoo.com/ypen/20120608/1099476.html<,高考成绩２３日可查　香港高校月底开始面试,
http://news.cn.yahoo.com/newspic/news/8732/3/?overvi>,人类最丑陋的“行为艺术”,
http://news.cn.yahoo.com/ypen/20120612/1107116.html<,北京８家银行房贷利率最低８．５折　业内称已是底线,
http://news.cn.yahoo.com/newspic/news/14086/</url>,台考试院长独生女　婚后１年坠楼身亡,
http://news.cn.yahoo.com/ypen/20120609/1100918.html<,福建选举产生４１名出席十八大代表　贺国强当选,
http://news.cn.yahoo.com/newspic/society/2946/</url>,六岁女孩全身长绒毛（,
http://news.cn.yahoo.com/newspic/news/17671/2/?auto==3</url>,盘点全球最奢侈购物区　欧美ＰＫ阿联酋,
http://news.cn.yahoo.com/ypen/20120608/1097596.html<,联合国发布报告称预测２０１２年中国经济增长８．３％,
http://news.cn.yahoo.com/newspic/news/21746/</url>,菲律宾奎松市一所监狱发生暴动（,
http://news.cn.yahoo.com/newspic/news/14150/2/</url>,汶川地震三周年：“猪坚强”的幸福生活,
http://news.cn.yahoo.com/newspic/news/19648/</url>,中国三菱劳工索赔团在日本国会前游行示威,
http://news.cn.yahoo.com/newspic/news/24468/</url>,叙利亚反对派蒙面现身戛纳电影节（,
http://news.cn.yahoo.com/newspic/news_newspic_articl=1352&pg=6</url>,中国第２６次南极考察队乘雪龙号出征,
http://news.cn.yahoo.com/newspic/news/12332/4/?overvl>,郑州客流未减“春运”延长,
http://news.cn.yahoo.com/newspic/news/15666/21/</url,活跃在全球政坛上的“铁娘子”,
http://news.cn.yahoo.com/ypen/20120611/1102336.html<,江苏丰县回应３００多亩大棚变身荒草地,
http://news.cn.yahoo.com/newspic/news/10419/4/?overvl>,全国１４１万考生参加“国考”,
http://news.cn.yahoo.com/ypen/20120531/1082189.html<,甘肃宕昌县发生崩塌灾害　导致２人死亡,
http://news.cn.yahoo.com/newspic/news/7249/</url>,甘肃金塔矿难被困１３人遇难,
http://news.cn.yahoo.com/newspic/news/21285/8/?auto==5</url>,马尔代夫发生军事哗变　总统辞职,
http://news.cn.yahoo.com/ypen/20120604/1089581.html,父亲和三岁女儿翻唱《因为爱情》走红网络,
http://news.cn.yahoo.com/newspic/news/8391/31/</url,珍贵照片展示真实毛泽东身前背后事,
http://news.cn.yahoo.com/newspic/news/12672/10/?autme=3</url>,英国摄影师记录胖人生活,
http://news.cn.yahoo.com/newspic/news/24720/</url>,巴基斯坦惊现真实版“象人”（,
http://news.cn.yahoo.com/newspic/news/9626/8/?overvl>,谁能帮帮他！请关注逃命到张家界的手脚链锁青年,
http://news.cn.yahoo.com/newspic/news/11245/9/?overrl>,２０１０哪些“浮云”让你印象深刻,
http://news.cn.yahoo.com/ypen/20120605/1091034.html,法国第一女友继续做记者　不再报道政治话题（图）,
http://news.cn.yahoo.com/ypen/20120607/1095135.html118531.0.231&source=tb_news_2,传汤灿被判１５年　经纪人回应称“在北京好好的”,
http://news.cn.yahoo.com/newspic/society/1621/3/</u,两女冒充韩整形专家　１７岁女生割成“怒目圆睁”,
http://news.cn.yahoo.com/newspic/news/4327/16/?overrl>,中国８０后美女漫画家“秒杀”日本宅男,
http://news.cn.yahoo.com/ypen/20120603/1086231.html,女孩辍学打工养无血缘弟弟,
http://news.cn.yahoo.com/newspic/news/1844/1/</url>,偷渡客竟然藏身面粉车　走霉运仍难逃被抓,
http://news.cn.yahoo.com/newspic/news/9317/5/?overvl>,探险家深入活火山内部　炙热熔岩随时喷涌,
http://news.cn.yahoo.com/newspic/news/22816/</url>,借钱不成　吸毒离异男割喉杀害好心老板（,
http://news.cn.yahoo.com/ypen/20120612/1106694.html315_15</url>,新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,
http://news.cn.yahoo.com/newspic/society/46/3/</url,超惊险！蟒蛇暴起咬人全过程！,
http://news.cn.yahoo.com/newspic/news/7930/14/</url,全球最佳国家排名　中国仅列第５９远落后于日韩,
http://news.cn.yahoo.com/newspic/news/19577/4/</url,洋妞海上度假　基本都会大尺度,
http://news.cn.yahoo.com/ypen/20120610/1101245.html,男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,
http://news.cn.yahoo.com/newspic/news/24988/</url>,１７岁癌症少年无钱治疗　含泪捐全身器官（,
http://news.cn.yahoo.com/ypen/20120607/1095044.html,乌鲁木齐一患者家属医院电梯内挥拳打伤女医生,
http://news.cn.yahoo.com/newspic/news/17180/4/?overrl>,中大奖的都是人才！盘点各种有创意领奖装备,
http://news.cn.yahoo.com/ypen/20120612/1106742.html,家中遭遇泥石流　７旬老太半夜砸门救出家人,
http://news.cn.yahoo.com/newspic/society/2921/1/</u,女选手赛场换内裤引争议（,
http://news.cn.yahoo.com/newspic/news/24131/</url>,正太压倒型男！全球百大性感男士（,
http://news.cn.yahoo.com/newspic/news/7217/8/?auto==5</url>,探秘崖葬悬棺中的惊悚干尸,
http://news.cn.yahoo.com/newspic/news/18324/1/</url,泰国中部遇半世纪以来最严重洪灾　总理英拉慰问,
http://news.cn.yahoo.com/newspic/society/611/3/?autme=3</url>,中东出石油更盛产美女　王妃夫人各个是传奇,
http://news.cn.yahoo.com/ypen/20120606/1092652.html,广东未来三天热　带伞防阵雨（图）,
http://news.cn.yahoo.com/ypen/20120614/1112951.html,美国再次坚称俄罗斯向叙利亚供应战斗直升机,
http://news.cn.yahoo.com/ypen/20120612/1106081.html,“走婚族”悄然兴起　六成网友称能接受,
http://news.cn.yahoo.com/newspic/news/6922/33/?overrl>,全国掀起扫黄风暴　涉黄场所天上落人间,
http://news.cn.yahoo.com/ypen/20120613/1107633.html</url>,缅甸若开邦骚乱局势总体得到控制,
